gs://commsmedia-198921-lcm/question_classification/documents/41.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/42.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/43.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/44.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/45.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/46.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/47.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/48.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/49.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/50.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/51.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/52.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/53.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/54.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/55.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/56.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/57.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/58.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/59.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/60.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/61.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/62.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/63.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/64.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/65.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/66.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/67.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/68.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/69.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/70.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/71.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/72.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/73.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/74.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/75.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/76.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/77.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/78.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/79.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/80.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/81.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/82.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/83.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/84.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/85.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/86.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/87.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/88.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/89.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/90.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/91.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/92.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/93.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/94.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/95.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/96.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/97.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/98.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/99.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/100.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/101.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/102.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/103.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/104.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/105.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/106.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/107.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/108.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/109.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/110.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/111.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/112.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/113.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/114.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/115.txt,LOC:other
gs://commsmedia-198921-lcm/question_classification/documents/116.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/117.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/118.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/119.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/120.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/121.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/122.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/123.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/124.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/125.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/126.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/127.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/128.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/129.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/130.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/131.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/132.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/133.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/134.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/135.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/136.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/137.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/138.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/139.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/140.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/141.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/142.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/143.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/144.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/145.txt,ENTY:animal
gs://commsmedia-198921-lcm/question_classification/documents/146.txt,ENTY:animal
gs://commsmedia-198921-lcm/question_classification/documents/147.txt,ENTY:animal
gs://commsmedia-198921-lcm/question_classification/documents/148.txt,ENTY:animal
gs://commsmedia-198921-lcm/question_classification/documents/149.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/150.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/151.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/152.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/153.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/154.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/155.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/156.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/157.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/158.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/159.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/160.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/161.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/162.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/163.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/164.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/165.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/166.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/167.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/168.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/169.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/170.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/171.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/172.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/173.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/174.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/175.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/176.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/177.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/178.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/179.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/180.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/181.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/182.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/183.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/184.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/185.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/186.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/187.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/188.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/189.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/190.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/191.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/192.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/193.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/194.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/195.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/196.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/197.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/198.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/199.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/200.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/201.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/202.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/203.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/204.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/205.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/206.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/207.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/208.txt,ENTY:event
gs://commsmedia-198921-lcm/question_classification/documents/209.txt,ENTY:food
gs://commsmedia-198921-lcm/question_classification/documents/210.txt,ENTY:food
gs://commsmedia-198921-lcm/question_classification/documents/211.txt,ENTY:food
gs://commsmedia-198921-lcm/question_classification/documents/212.txt,ENTY:food
gs://commsmedia-198921-lcm/question_classification/documents/213.txt,ENTY:food
gs://commsmedia-198921-lcm/question_classification/documents/214.txt,ENTY:food
gs://commsmedia-198921-lcm/question_classification/documents/215.txt,ENTY:food
gs://commsmedia-198921-lcm/question_classification/documents/216.txt,ENTY:food
gs://commsmedia-198921-lcm/question_classification/documents/217.txt,ENTY:food
gs://commsmedia-198921-lcm/question_classification/documents/218.txt,ENTY:food
gs://commsmedia-198921-lcm/question_classification/documents/219.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/220.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/221.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/222.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/223.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/224.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/225.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/226.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/227.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/228.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/229.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/230.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/231.txt,ENTY:product
gs://commsmedia-198921-lcm/question_classification/documents/232.txt,ENTY:product
